employee_id,location,start_utc,end_utc,duration_hours,position,shift_type,work_category,rest_hours,consecutive_days,hours_worked_last_7d,hours_worked_last_14d,shifts_last_7d,night_shifts_last_14d,day_of_week,day_of_month,month,is_weekend,start_hour_local,estimated_ticket_load,workload_intensity,match_quality,start_hour,consecutive_days_lag,weekend_shifts_last_14d,shift_day,shift_evening,shift_night,rest_penalty,consec_penalty,night_penalty,hours7d_penalty,weekend_penalty,shift_penalty,fatigue_index,predicted_fatigue
CAN_07,Canada,2025-11-26 13:00:00+00:00,2025-11-26 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3.0,40.0,111.9,7,0.0,2,26,11,0,8,1.0,0.125,exact,8,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.029363532
CAN_07,Canada,2025-11-27 13:00:00+00:00,2025-11-27 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4.0,40.0,111.91666666666669,7,0.0,3,27,11,0,8,1.0,0.125,exact,8,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.030854948
CAN_07,Canada,2025-11-28 13:00:00+00:00,2025-11-28 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5.0,40.0,111.93333333333334,7,0.0,4,28,11,0,8,1.0,0.125,exact,8,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.039859153
CAN_07,Canada,2025-12-01 21:00:00+00:00,2025-12-02 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,72.0,1.0,40.0,111.93333333333334,7,0.0,0,1,12,0,16,1.0,0.1252609603340292,exact,16,5.0,0.0,0,1,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2,0.03257142857142857,0.01871282
CAN_07,Canada,2025-12-02 21:00:00+00:00,2025-12-03 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2.0,39.983333333333334,111.93333333333334,7,0.0,1,2,12,0,16,1.0,0.1252609603340292,exact,16,1.0,0.0,0,1,0,0.0,0.0,0.0,0.28511904761904766,0.0,0.2,0.03251190476190477,0.023617283
CAN_07,Canada,2025-12-03 21:00:00+00:00,2025-12-04 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3.0,39.96666666666667,111.93333333333334,7,0.0,2,3,12,0,16,1.0,0.1252609603340292,exact,16,2.0,0.0,0,1,0,0.0,0.0,0.0,0.28452380952380957,0.0,0.2,0.032452380952380955,0.031393725
CAN_07,Canada,2025-12-04 21:00:00+00:00,2025-12-05 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4.0,39.95,111.93333333333334,7,0.0,3,4,12,0,16,1.0,0.1252609603340292,exact,16,3.0,0.0,0,1,0,0.0,0.0,0.0,0.28392857142857153,0.0,0.2,0.032392857142857154,0.04213029
CAN_07,Canada,2025-12-05 21:00:00+00:00,2025-12-06 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,5.0,39.93333333333334,111.91666666666669,7,0.0,4,5,12,0,16,1.0,0.1252609603340292,exact,16,4.0,0.0,0,1,0,0.0,0.0,0.0,0.2833333333333335,0.0,0.2,0.03233333333333335,0.044226766
CAN_07,Canada,2025-12-08 21:00:00+00:00,2025-12-09 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,64.01666666666667,1.0,39.916666666666664,111.9,7,0.0,0,8,12,0,16,1.0,0.1252609603340292,exact,16,5.0,0.0,0,1,0,0.0,0.0,0.0,0.2827380952380952,0.0,0.2,0.032273809523809524,0.025110364
CAN_07,Canada,2025-12-09 21:00:00+00:00,2025-12-10 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2.0,39.916666666666664,111.88333333333334,7,0.0,1,9,12,0,16,1.0,0.1252609603340292,exact,16,1.0,0.0,0,1,0,0.0,0.0,0.0,0.2827380952380952,0.0,0.2,0.032273809523809524,0.020331038
CAN_07,Canada,2025-12-10 21:00:00+00:00,2025-12-11 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3.0,39.916666666666664,111.86666666666667,7,0.0,2,10,12,0,16,1.0,0.1252609603340292,exact,16,2.0,0.0,0,1,0,0.0,0.0,0.0,0.2827380952380952,0.0,0.2,0.032273809523809524,0.032728184
CAN_07,Canada,2025-12-11 21:00:00+00:00,2025-12-12 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4.0,39.916666666666664,111.85,7,0.0,3,11,12,0,16,1.0,0.1252609603340292,exact,16,3.0,0.0,0,1,0,0.0,0.0,0.0,0.2827380952380952,0.0,0.2,0.032273809523809524,0.029858792
CAN_07,Canada,2025-12-12 21:00:00+00:00,2025-12-13 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,5.0,39.916666666666664,111.83333333333334,7,0.0,4,12,12,0,16,1.0,0.1252609603340292,exact,16,4.0,0.0,0,1,0,0.0,0.0,0.0,0.2827380952380952,0.0,0.2,0.032273809523809524,0.03801799
CAN_07,Canada,2025-12-15 13:00:00+00:00,2025-12-15 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,56.016666666666666,1.0,47.9,111.83333333333334,7,0.0,0,15,12,0,8,1.0,0.125,exact,8,5.0,0.0,1,0,0,0.0,0.0,0.0,0.5678571428571428,0.0,0.0,0.05678571428571429,0.061257016
CAN_07,Canada,2025-12-16 13:00:00+00:00,2025-12-16 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2.0,47.916666666666664,111.83333333333334,7,0.0,1,16,12,0,8,1.0,0.125,exact,8,1.0,0.0,1,0,0,0.0,0.0,0.0,0.5684523809523808,0.0,0.0,0.05684523809523809,0.034733806
CAN_07,Canada,2025-12-17 13:00:00+00:00,2025-12-17 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3.0,47.93333333333334,111.83333333333334,7,0.0,2,17,12,0,8,1.0,0.125,exact,8,2.0,0.0,1,0,0,0.0,0.0,0.0,0.5690476190476191,0.0,0.0,0.056904761904761916,0.046544738
CAN_07,Canada,2025-12-20 13:00:00+00:00,2025-12-20 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,64.0,1.0,31.983333333333334,111.83333333333334,7,0.0,5,20,12,1,8,1.0,0.125,exact,8,3.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019757265
CAN_07,Canada,2025-12-21 13:00:00+00:00,2025-12-21 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2.0,39.983333333333334,111.85,7,0.0,6,21,12,1,8,1.0,0.125,exact,8,1.0,1.0,1,0,0,0.0,0.0,0.0,0.28511904761904766,0.25,0.0,0.036011904761904766,0.044987563
CAN_08,Canada,2025-01-02 15:00:00+00:00,2025-01-02 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,48.0,1.0,0.0,8.0,1,0.0,3,2,1,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAN_08,Canada,2025-01-03 15:00:00+00:00,2025-01-03 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,8.0,16.0,2,0.0,4,3,1,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAN_08,Canada,2025-01-05 21:00:00+00:00,2025-01-06 05:00:00+00:00,8.0,7. Afternoon2 CA MDR,evening,canada,46.0,1.0,16.0,24.0,3,0.0,6,5,1,1,16,1.0,0.125,exact,16,2.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.004,
CAN_08,Canada,2025-01-07 21:00:00+00:00,2025-01-08 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,40.0,1.0,24.0,31.98333333333333,4,0.0,1,7,1,0,16,1.0,0.1252609603340292,exact,16,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.25,0.2,0.0115,
CAN_08,Canada,2025-01-08 21:00:00+00:00,2025-01-09 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2.0,31.983333333333334,39.96666666666667,5,0.0,2,8,1,0,16,1.0,0.1252609603340292,exact,16,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.25,0.2,0.0115,
CAN_08,Canada,2025-01-09 21:00:00+00:00,2025-01-10 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3.0,39.96666666666667,47.95,6,0.0,3,9,1,0,16,1.0,0.1252609603340292,exact,16,2.0,1.0,0,1,0,0.0,0.0,0.0,0.28452380952380957,0.25,0.2,0.03995238095238096,
CAN_08,Canada,2025-01-10 21:00:00+00:00,2025-01-11 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4.0,39.95,55.93333333333334,7,0.0,4,10,1,0,16,1.0,0.1252609603340292,exact,16,3.0,1.0,0,1,0,0.0,0.0,0.0,0.28392857142857153,0.25,0.2,0.03989285714285716,
CAN_08,Canada,2025-01-13 13:00:00+00:00,2025-01-13 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,56.016666666666666,1.0,39.93333333333334,63.93333333333334,7,0.0,0,13,1,0,8,1.0,0.125,exact,8,4.0,1.0,1,0,0,0.0,0.0,0.0,0.2833333333333335,0.25,0.0,0.03583333333333335,
CAN_08,Canada,2025-01-14 13:00:00+00:00,2025-01-14 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2.0,47.93333333333334,71.93333333333334,7,0.0,1,14,1,0,8,1.0,0.125,exact,8,1.0,1.0,1,0,0,0.0,0.0,0.0,0.5690476190476191,0.25,0.0,0.06440476190476191,
CAN_08,Canada,2025-01-15 13:00:00+00:00,2025-01-15 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3.0,47.93333333333334,79.93333333333334,7,0.0,2,15,1,0,8,1.0,0.125,exact,8,2.0,1.0,1,0,0,0.0,0.0,0.0,0.5690476190476191,0.25,0.0,0.06440476190476191,
CAN_08,Canada,2025-01-16 13:00:00+00:00,2025-01-16 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4.0,47.95,87.93333333333334,7,0.0,3,16,1,0,8,1.0,0.125,exact,8,3.0,1.0,1,0,0,0.0,0.0,0.0,0.5696428571428572,0.25,0.0,0.06446428571428572,
CAN_08,Canada,2025-01-17 13:00:00+00:00,2025-01-17 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5.0,47.96666666666667,95.93333333333334,7,0.0,4,17,1,0,8,1.0,0.125,exact,8,4.0,1.0,1,0,0,0.0,0.0,0.0,0.5702380952380953,0.25,0.0,0.06452380952380954,
CAN_08,Canada,2025-01-20 13:00:00+00:00,2025-01-20 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,64.0,1.0,40.0,103.93333333333334,7,0.0,0,20,1,0,8,1.0,0.125,exact,8,5.0,1.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.25,0.0,0.036071428571428574,
CAN_08,Canada,2025-01-21 13:00:00+00:00,2025-01-21 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2.0,40.0,111.93333333333334,7,0.0,1,21,1,0,8,1.0,0.125,exact,8,1.0,1.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.25,0.0,0.036071428571428574,0.034731522
CAN_08,Canada,2025-01-22 13:00:00+00:00,2025-01-22 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3.0,40.0,111.93333333333334,7,0.0,2,22,1,0,8,1.0,0.125,exact,8,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.03067984
CAN_08,Canada,2025-01-23 13:00:00+00:00,2025-01-23 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4.0,40.0,111.93333333333334,7,0.0,3,23,1,0,8,1.0,0.125,exact,8,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.031544127
CAN_08,Canada,2025-01-24 13:00:00+00:00,2025-01-24 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5.0,40.0,111.93333333333334,7,0.0,4,24,1,0,8,1.0,0.125,exact,8,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.03693234
CAN_08,Canada,2025-01-27 12:00:00+00:00,2025-01-27 20:00:00+00:00,8.0,3. Morning1 CA MDR,day,canada,63.0,1.0,48.0,111.95,7,0.0,0,27,1,0,7,1.0,0.125,exact,7,5.0,0.0,1,0,0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.05714285714285714,0.027633397
CAN_08,Canada,2025-01-28 12:00:00+00:00,2025-01-28 20:00:00+00:00,8.0,3. Morning1 CA MDR,day,canada,16.0,2.0,48.0,111.96666666666668,7,0.0,1,28,1,0,7,1.0,0.125,exact,7,1.0,0.0,1,0,0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.05714285714285714,0.02380323
CAN_08,Canada,2025-01-29 12:00:00+00:00,2025-01-29 20:00:00+00:00,8.0,3. Morning1 CA MDR,day,canada,16.0,3.0,48.0,111.98333333333332,7,0.0,2,29,1,0,7,1.0,0.125,exact,7,2.0,0.0,1,0,0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.05714285714285714,0.021147573
CAN_08,Canada,2025-02-01 13:00:00+00:00,2025-02-01 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,65.0,1.0,32.0,112.0,7,0.0,5,1,2,1,8,1.0,0.125,exact,8,3.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01001325
CAN_08,Canada,2025-02-02 13:00:00+00:00,2025-02-02 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,6,2,2,1,8,1.0,0.125,exact,8,1.0,1.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.25,0.0,0.036071428571428574,0.019013263
CAN_08,Canada,2025-02-03 12:00:00+00:00,2025-02-03 20:00:00+00:00,8.0,3. Morning1 CA MDR,day,canada,15.0,3.0,40.0,112.0,7,0.0,0,3,2,0,7,1.0,0.125,exact,7,2.0,2.0,1,0,0,0.16666666666666666,0.0,0.0,0.2857142857142857,0.5,0.0,0.11023809523809523,0.026602264
CAN_08,Canada,2025-02-04 12:00:00+00:00,2025-02-04 20:00:00+00:00,8.0,3. Morning1 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,1,4,2,0,7,1.0,0.125,exact,7,3.0,2.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.5,0.0,0.043571428571428567,0.029214934
CAN_08,Canada,2025-02-05 12:00:00+00:00,2025-02-05 20:00:00+00:00,8.0,3. Morning1 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,2,5,2,0,7,1.0,0.125,exact,7,4.0,2.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.5,0.0,0.043571428571428567,0.040729176
CAN_08,Canada,2025-02-08 13:00:00+00:00,2025-02-08 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,65.0,1.0,40.0,112.0,7,0.0,5,8,2,1,8,1.0,0.125,exact,8,5.0,2.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.5,0.0,0.043571428571428567,0.032596927
CAN_08,Canada,2025-02-09 13:00:00+00:00,2025-02-09 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,6,9,2,1,8,1.0,0.125,exact,8,1.0,3.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.75,0.0,0.05107142857142857,0.04519691
CAN_08,Canada,2025-02-10 21:00:00+00:00,2025-02-11 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,24.0,1.0,40.0,111.98333333333332,7,0.0,0,10,2,0,16,1.0,0.1252609603340292,exact,16,2.0,4.0,0,1,0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2,0.06257142857142857,0.020562766
CAN_08,Canada,2025-02-11 21:00:00+00:00,2025-02-12 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2.0,39.983333333333334,111.96666666666668,7,0.0,1,11,2,0,16,1.0,0.1252609603340292,exact,16,1.0,4.0,0,1,0,0.0,0.0,0.0,0.28511904761904766,1.0,0.2,0.06251190476190477,0.06023664
CAN_08,Canada,2025-02-12 21:00:00+00:00,2025-02-13 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3.0,39.96666666666667,111.95,7,0.0,2,12,2,0,16,1.0,0.1252609603340292,exact,16,2.0,4.0,0,1,0,0.0,0.0,0.0,0.28452380952380957,1.0,0.2,0.062452380952380954,0.061320007
CAN_08,Canada,2025-02-13 21:00:00+00:00,2025-02-14 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4.0,47.95,111.93333333333334,7,0.0,3,13,2,0,16,1.0,0.1252609603340292,exact,16,3.0,4.0,0,1,0,0.0,0.0,0.0,0.5696428571428572,1.0,0.2,0.09096428571428572,0.077919364
CAN_08,Canada,2025-02-14 21:00:00+00:00,2025-02-15 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,5.0,55.93333333333334,111.91666666666666,7,0.0,4,14,2,0,16,1.0,0.1252609603340292,exact,16,4.0,4.0,0,1,0,0.0,0.0,0.0,0.854761904761905,1.0,0.2,0.1194761904761905,0.09328864
CAN_08,Canada,2025-02-18 21:00:00+00:00,2025-02-19 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,88.01666666666667,1.0,31.933333333333334,111.9,7,0.0,1,18,2,0,16,1.0,0.1252609603340292,exact,16,5.0,2.0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.2,0.019,0.040400285
CAN_08,Canada,2025-02-19 21:00:00+00:00,2025-02-20 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2.0,31.933333333333334,111.88333333333333,7,0.0,2,19,2,0,16,1.0,0.1252609603340292,exact,16,1.0,2.0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.2,0.019,0.033120852
CAN_08,Canada,2025-02-20 21:00:00+00:00,2025-02-21 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3.0,31.933333333333334,111.86666666666666,7,0.0,3,20,2,0,16,1.0,0.1252609603340292,exact,16,2.0,2.0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.2,0.019,0.04435644
CAN_08,Canada,2025-02-21 21:00:00+00:00,2025-02-22 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4.0,31.933333333333334,111.85,7,0.0,4,21,2,0,16,1.0,0.1252609603340292,exact,16,3.0,2.0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.2,0.019,0.032989234
CAN_08,Canada,2025-02-24 15:00:00+00:00,2025-02-24 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,58.016666666666666,1.0,39.916666666666664,111.85,7,0.0,0,24,2,0,10,1.0,0.125,exact,10,4.0,1.0,1,0,0,0.0,0.0,0.0,0.2827380952380952,0.25,0.0,0.03577380952380952,0.036352802
CAN_08,Canada,2025-02-25 15:00:00+00:00,2025-02-25 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,47.91666666666667,111.85,7,0.0,1,25,2,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.5684523809523812,0.0,0.0,0.056845238095238115,0.02418786
CAN_08,Canada,2025-02-26 15:00:00+00:00,2025-02-26 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,47.93333333333334,111.85,7,0.0,2,26,2,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.5690476190476191,0.0,0.0,0.056904761904761916,0.04012809
CAN_08,Canada,2025-03-01 21:00:00+00:00,2025-03-02 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,70.0,1.0,31.983333333333334,111.83333333333331,7,0.0,5,1,3,1,16,1.0,0.1252609603340292,exact,16,3.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.004,0.008374056
CAN_08,Canada,2025-03-02 21:00:00+00:00,2025-03-03 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2.0,39.96666666666667,111.81666666666666,7,0.0,6,2,3,1,16,1.0,0.1252609603340292,exact,16,1.0,1.0,0,1,0,0.0,0.0,0.0,0.28452380952380957,0.25,0.2,0.03995238095238096,0.058510046
CAN_08,Canada,2025-03-03 15:00:00+00:00,2025-03-03 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,10.016666666666667,3.0,39.96666666666667,111.83333333333331,7,0.0,0,3,3,0,10,1.0,0.125,exact,10,2.0,2.0,1,0,0,0.9972222222222221,0.0,0.0,0.28452380952380957,0.5,0.0,0.4423412698412698,0.41256118
CAN_08,Canada,2025-03-04 15:00:00+00:00,2025-03-04 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,39.96666666666667,111.85,7,0.0,1,4,3,0,10,1.0,0.125,exact,10,3.0,2.0,1,0,0,0.0,0.0,0.0,0.28452380952380957,0.5,0.0,0.04345238095238096,0.040112823
CAN_08,Canada,2025-03-05 15:00:00+00:00,2025-03-05 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,39.96666666666667,111.86666666666666,7,0.0,2,5,3,0,10,1.0,0.125,exact,10,4.0,2.0,1,0,0,0.0,0.0,0.0,0.28452380952380957,0.5,0.0,0.04345238095238096,0.05200802
CAN_08,Canada,2025-03-08 21:00:00+00:00,2025-03-09 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,70.0,1.0,39.96666666666667,111.86666666666666,7,0.0,5,8,3,1,16,1.0,0.1252609603340292,exact,16,5.0,2.0,0,1,0,0.0,0.0,0.0,0.28452380952380957,0.5,0.2,0.047452380952380954,0.028953793
CAN_08,Canada,2025-03-09 21:00:00+00:00,2025-03-10 04:59:00+00:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2.0,39.96666666666667,111.86666666666667,7,0.0,6,9,3,1,16,1.0,0.1252609603340292,exact,16,1.0,3.0,0,1,0,0.0,0.0,0.0,0.28452380952380957,0.75,0.2,0.05495238095238096,0.05908516
CAN_08,Canada,2025-03-10 17:00:00+00:00,2025-03-11 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,12.016666666666667,3.0,39.96666666666667,111.88333333333334,7,0.0,0,10,3,0,12,1.0,0.125,inferred,12,2.0,4.0,0,1,0,0.6638888888888888,0.0,0.0,0.28452380952380957,1.0,0.2,0.32800793650793647,0.15543954
CAN_08,Canada,2025-03-11 17:00:00+00:00,2025-03-12 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,4.0,39.96666666666667,111.9,7,0.0,1,11,3,0,12,1.0,0.125,inferred,12,3.0,4.0,0,1,0,0.0,0.0,0.0,0.28452380952380957,1.0,0.2,0.062452380952380954,0.07404029
CAN_08,Canada,2025-03-12 17:00:00+00:00,2025-03-13 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,5.0,39.96666666666667,111.91666666666669,7,0.0,2,12,3,0,12,1.0,0.125,inferred,12,4.0,4.0,0,1,0,0.0,0.0,0.0,0.28452380952380957,1.0,0.2,0.062452380952380954,0.08924884
CAN_08,Canada,2025-03-13 17:00:00+00:00,2025-03-14 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,6.0,47.96666666666667,111.93333333333334,7,0.0,3,13,3,0,12,1.0,0.125,inferred,12,5.0,4.0,0,1,0,0.0,0.0,0.0,0.5702380952380953,1.0,0.2,0.09102380952380953,0.12368818
CAN_08,Canada,2025-03-14 17:00:00+00:00,2025-03-15 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,7.0,55.96666666666667,111.93333333333334,7,0.0,4,14,3,0,12,1.0,0.125,inferred,12,6.0,4.0,0,1,0,0.0,0.25,0.0,0.855952380952381,1.0,0.2,0.18209523809523812,0.17682242
CAN_08,Canada,2025-03-17 17:00:00+00:00,2025-03-18 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,64.0,1.0,40.0,111.93333333333334,7,0.0,0,17,3,0,12,1.0,0.125,inferred,12,7.0,2.0,0,1,0,0.0,0.5,0.0,0.2857142857142857,0.5,0.2,0.1725714285714286,0.1746913
CAN_08,Canada,2025-03-18 17:00:00+00:00,2025-03-19 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,2.0,40.0,111.93333333333334,7,0.0,1,18,3,0,12,1.0,0.125,inferred,12,1.0,2.0,0,1,0,0.0,0.0,0.0,0.2857142857142857,0.5,0.2,0.04757142857142857,0.08147629
CAN_08,Canada,2025-03-19 17:00:00+00:00,2025-03-20 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,3.0,40.0,111.95,7,0.0,2,19,3,0,12,1.0,0.125,inferred,12,2.0,2.0,0,1,0,0.0,0.0,0.0,0.2857142857142857,0.5,0.2,0.04757142857142857,0.09560683
CAN_08,Canada,2025-03-20 17:00:00+00:00,2025-03-21 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,4.0,40.0,111.96666666666668,7,0.0,3,20,3,0,12,1.0,0.125,inferred,12,3.0,2.0,0,1,0,0.0,0.0,0.0,0.2857142857142857,0.5,0.2,0.04757142857142857,0.06932112
CAN_08,Canada,2025-03-21 17:00:00+00:00,2025-03-22 01:00:00+00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,5.0,40.0,111.96666666666668,7,0.0,4,21,3,0,12,1.0,0.125,inferred,12,4.0,2.0,0,1,0,0.0,0.0,0.0,0.2857142857142857,0.5,0.2,0.04757142857142857,0.07476129
CAN_08,Canada,2025-03-24 15:00:00+00:00,2025-03-24 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,62.0,1.0,48.0,111.96666666666668,7,0.0,0,24,3,0,10,1.0,0.125,exact,10,5.0,1.0,1,0,0,0.0,0.0,0.0,0.5714285714285714,0.25,0.0,0.06464285714285714,0.07157915
CAN_08,Canada,2025-03-25 15:00:00+00:00,2025-03-25 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,48.0,111.96666666666668,7,0.0,1,25,3,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.05714285714285714,0.043737188
CAN_08,Canada,2025-03-26 15:00:00+00:00,2025-03-26 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,48.0,111.98333333333332,7,0.0,2,26,3,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.05714285714285714,0.038638562
