employee_id,location,start_est,end_est,start_utc,end_utc,duration_hours,shift_template,shift_type,work_category,shift_sequence_number,rest_hours,days_since_last_shift,consecutive_days,hours_worked_last_7_shifts,hours_worked_last_14_shifts,hours_worked_last_7_days,hours_worked_last_14_days,night_shifts_last_14_shifts,night_shifts_last_14_days,day_of_week,day_of_month,month,week_of_year,is_weekend,local_start_hour,estimated_ticket_load,workload_intensity,match_quality
CAN_07,Canada,2025-03-22 08:00:00,2025-03-22 16:00:00,2025-03-22 13:00:00,2025-03-22 21:00:00,8.0,9. Weekend1 CA,day,canada,55,65.0,2.7083333333333335,1,56.0,112.0,40.0,72.0,0,0,5,22,3,12,True,8,1.0,0.125,exact
CAN_07,Canada,2025-03-23 08:00:00,2025-03-23 16:00:00,2025-03-23 13:00:00,2025-03-23 21:00:00,8.0,9. Weekend1 CA,day,canada,56,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,6,23,3,12,True,8,1.0,0.125,exact
CAN_07,Canada,2025-03-24 12:00:00,2025-03-24 20:00:00,2025-03-24 17:00:00,2025-03-25 01:00:00,8.0,Custom/Unmatched,evening,unmatched,57,20.0,0.8333333333333334,3,56.0,112.0,40.0,80.0,0,0,0,24,3,13,False,12,1.0,0.125,inferred
CAN_07,Canada,2025-03-25 12:00:00,2025-03-25 20:00:00,2025-03-25 17:00:00,2025-03-26 01:00:00,8.0,Custom/Unmatched,evening,unmatched,58,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,1,25,3,13,False,12,1.0,0.125,inferred
CAN_07,Canada,2025-03-26 12:00:00,2025-03-26 20:00:00,2025-03-26 17:00:00,2025-03-27 01:00:00,8.0,Custom/Unmatched,evening,unmatched,59,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,2,26,3,13,False,12,1.0,0.125,inferred
CAN_07,Canada,2025-03-27 12:00:00,2025-03-27 20:00:00,2025-03-27 17:00:00,2025-03-28 01:00:00,8.0,Custom/Unmatched,evening,unmatched,60,16.0,0.6666666666666666,6,56.0,112.0,48.0,88.0,0,0,3,27,3,13,False,12,1.0,0.125,inferred
CAN_07,Canada,2025-03-28 12:00:00,2025-03-28 20:00:00,2025-03-28 17:00:00,2025-03-29 01:00:00,8.0,Custom/Unmatched,evening,unmatched,61,16.0,0.6666666666666666,7,56.0,112.0,56.0,96.0,0,0,4,28,3,13,False,12,1.0,0.125,inferred
CAN_07,Canada,2025-03-31 12:00:00,2025-03-31 20:00:00,2025-03-31 17:00:00,2025-04-01 01:00:00,8.0,Custom/Unmatched,evening,unmatched,62,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,31,3,14,False,12,1.0,0.125,inferred
CAN_07,Canada,2025-04-01 12:00:00,2025-04-01 20:00:00,2025-04-01 17:00:00,2025-04-02 01:00:00,8.0,Custom/Unmatched,evening,unmatched,63,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,1,4,14,False,12,1.0,0.125,inferred
CAN_07,Canada,2025-04-02 12:00:00,2025-04-02 20:00:00,2025-04-02 17:00:00,2025-04-03 01:00:00,8.0,Custom/Unmatched,evening,unmatched,64,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,2,4,14,False,12,1.0,0.125,inferred
CAN_07,Canada,2025-04-03 16:00:00,2025-04-03 23:59:00,2025-04-03 21:00:00,2025-04-04 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,65,20.0,0.8333333333333334,4,55.983333333333334,111.98333333333333,39.983333333333334,87.98333333333333,0,0,3,3,4,14,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-04 16:00:00,2025-04-04 23:59:00,2025-04-04 21:00:00,2025-04-05 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,66,16.016666666666666,0.6673611111111111,5,55.96666666666666,111.96666666666667,39.96666666666667,95.96666666666667,0,0,4,4,4,14,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-07 08:00:00,2025-04-07 16:00:00,2025-04-07 13:00:00,2025-04-07 21:00:00,8.0,9. Weekend1 CA,day,canada,67,56.016666666666666,2.3340277777777776,1,55.96666666666667,111.96666666666667,47.96666666666667,87.96666666666667,0,0,0,7,4,15,False,8,1.0,0.125,exact
CAN_07,Canada,2025-04-08 08:00:00,2025-04-08 16:00:00,2025-04-08 13:00:00,2025-04-08 21:00:00,8.0,9. Weekend1 CA,day,canada,68,16.0,0.6666666666666666,2,55.96666666666667,111.96666666666667,47.96666666666667,87.96666666666667,0,0,1,8,4,15,False,8,1.0,0.125,exact
CAN_07,Canada,2025-04-09 08:00:00,2025-04-09 16:00:00,2025-04-09 13:00:00,2025-04-09 21:00:00,8.0,9. Weekend1 CA,day,canada,69,16.0,0.6666666666666666,3,55.96666666666667,111.96666666666667,47.96666666666667,87.96666666666667,0,0,2,9,4,15,False,8,1.0,0.125,exact
CAN_07,Canada,2025-04-12 16:00:00,2025-04-12 23:59:00,2025-04-12 21:00:00,2025-04-13 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,70,72.0,3.0,1,55.949999999999996,111.95,31.983333333333334,71.95,0,0,5,12,4,15,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-13 16:00:00,2025-04-13 23:59:00,2025-04-13 21:00:00,2025-04-14 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,71,16.016666666666666,0.6673611111111111,2,55.93333333333333,111.93333333333334,39.96666666666667,79.93333333333334,0,0,6,13,4,15,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-14 08:00:00,2025-04-14 16:00:00,2025-04-14 13:00:00,2025-04-14 21:00:00,8.0,9. Weekend1 CA,day,canada,72,8.016666666666667,0.3340277777777778,3,55.95,111.93333333333334,39.96666666666667,87.93333333333334,0,0,0,14,4,16,False,8,1.0,0.125,exact
CAN_07,Canada,2025-04-15 08:00:00,2025-04-15 16:00:00,2025-04-15 13:00:00,2025-04-15 21:00:00,8.0,9. Weekend1 CA,day,canada,73,16.0,0.6666666666666666,4,55.96666666666667,111.93333333333334,39.96666666666667,87.93333333333334,0,0,1,15,4,16,False,8,1.0,0.125,exact
CAN_07,Canada,2025-04-16 08:00:00,2025-04-16 16:00:00,2025-04-16 13:00:00,2025-04-16 21:00:00,8.0,9. Weekend1 CA,day,canada,74,16.0,0.6666666666666666,5,55.96666666666667,111.93333333333334,39.96666666666667,87.93333333333334,0,0,2,16,4,16,False,8,1.0,0.125,exact
CAN_07,Canada,2025-04-19 16:00:00,2025-04-19 23:59:00,2025-04-19 21:00:00,2025-04-20 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,75,72.0,3.0,1,55.95,111.91666666666667,39.96666666666667,71.95,0,0,5,19,4,16,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-20 16:00:00,2025-04-20 23:59:00,2025-04-20 21:00:00,2025-04-21 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,76,16.016666666666666,0.6673611111111111,2,55.93333333333334,111.9,39.96666666666667,79.93333333333334,0,0,6,20,4,16,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-21 16:00:00,2025-04-21 23:59:00,2025-04-21 21:00:00,2025-04-22 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,77,16.016666666666666,0.6673611111111111,3,55.93333333333334,111.88333333333334,39.95,79.91666666666667,0,0,0,21,4,17,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-22 16:00:00,2025-04-22 23:59:00,2025-04-22 21:00:00,2025-04-23 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,78,16.016666666666666,0.6673611111111111,4,55.93333333333334,111.86666666666667,39.93333333333334,79.9,0,0,1,22,4,17,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-23 16:00:00,2025-04-23 23:59:00,2025-04-23 21:00:00,2025-04-24 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,79,16.016666666666666,0.6673611111111111,5,55.91666666666667,111.86666666666667,39.916666666666664,79.88333333333334,0,0,2,23,4,17,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-04-30 13:00:00,2025-04-30 21:00:00,2025-04-30 18:00:00,2025-05-01 02:00:00,8.0,6. Afternoon1 CA,evening,canada,80,157.01666666666668,6.542361111111112,1,55.91666666666667,111.88333333333334,15.983333333333334,47.916666666666664,0,0,2,30,4,18,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-01 13:00:00,2025-05-01 21:00:00,2025-05-01 18:00:00,2025-05-02 02:00:00,8.0,6. Afternoon1 CA,evening,canada,81,16.0,0.6666666666666666,2,55.91666666666667,111.88333333333334,16.0,55.916666666666664,0,0,3,1,5,18,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-02 13:00:00,2025-05-02 21:00:00,2025-05-02 18:00:00,2025-05-03 02:00:00,8.0,6. Afternoon1 CA,evening,canada,82,16.0,0.6666666666666666,3,55.93333333333334,111.88333333333334,24.0,63.91666666666667,0,0,4,2,5,18,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-03 08:00:00,2025-05-03 16:00:00,2025-05-03 13:00:00,2025-05-03 21:00:00,8.0,9. Weekend1 CA,day,canada,83,11.0,0.4583333333333333,4,55.95,111.88333333333334,32.0,71.91666666666667,0,0,5,3,5,18,True,8,1.0,0.125,exact
CAN_07,Canada,2025-05-04 08:00:00,2025-05-04 16:00:00,2025-05-04 13:00:00,2025-05-04 21:00:00,8.0,9. Weekend1 CA,day,canada,84,16.0,0.6666666666666666,5,55.96666666666667,111.9,40.0,71.93333333333334,0,0,6,4,5,18,True,8,1.0,0.125,exact
CAN_07,Canada,2025-05-08 13:00:00,2025-05-08 21:00:00,2025-05-08 18:00:00,2025-05-09 02:00:00,8.0,6. Afternoon1 CA,evening,canada,85,93.0,3.875,1,55.983333333333334,111.91666666666667,32.0,48.0,0,0,3,8,5,19,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-09 13:00:00,2025-05-09 21:00:00,2025-05-09 18:00:00,2025-05-10 02:00:00,8.0,6. Afternoon1 CA,evening,canada,86,16.0,0.6666666666666666,2,56.0,111.91666666666667,32.0,56.0,0,0,4,9,5,19,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-10 08:00:00,2025-05-10 16:00:00,2025-05-10 13:00:00,2025-05-10 21:00:00,8.0,9. Weekend1 CA,day,canada,87,11.0,0.4583333333333333,3,56.0,111.91666666666667,32.0,64.0,0,0,5,10,5,19,True,8,1.0,0.125,exact
CAN_07,Canada,2025-05-11 08:00:00,2025-05-11 16:00:00,2025-05-11 13:00:00,2025-05-11 21:00:00,8.0,9. Weekend1 CA,day,canada,88,16.0,0.6666666666666666,4,56.0,111.91666666666667,32.0,72.0,0,0,6,11,5,19,True,8,1.0,0.125,exact
CAN_07,Canada,2025-05-14 13:00:00,2025-05-14 21:00:00,2025-05-14 18:00:00,2025-05-15 02:00:00,8.0,6. Afternoon1 CA,evening,canada,89,69.0,2.875,1,56.0,111.93333333333334,40.0,72.0,0,0,2,14,5,20,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-15 13:00:00,2025-05-15 21:00:00,2025-05-15 18:00:00,2025-05-16 02:00:00,8.0,6. Afternoon1 CA,evening,canada,90,16.0,0.6666666666666666,2,56.0,111.95,40.0,72.0,0,0,3,15,5,20,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-16 13:00:00,2025-05-16 21:00:00,2025-05-16 18:00:00,2025-05-17 02:00:00,8.0,6. Afternoon1 CA,evening,canada,91,16.0,0.6666666666666666,3,56.0,111.96666666666667,40.0,72.0,0,0,4,16,5,20,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-17 08:00:00,2025-05-17 16:00:00,2025-05-17 13:00:00,2025-05-17 21:00:00,8.0,9. Weekend1 CA,day,canada,92,11.0,0.4583333333333333,4,56.0,111.98333333333333,40.0,72.0,0,0,5,17,5,20,True,8,1.0,0.125,exact
CAN_07,Canada,2025-05-18 08:00:00,2025-05-18 16:00:00,2025-05-18 13:00:00,2025-05-18 21:00:00,8.0,9. Weekend1 CA,day,canada,93,16.0,0.6666666666666666,5,56.0,112.0,40.0,72.0,0,0,6,18,5,20,True,8,1.0,0.125,exact
CAN_07,Canada,2025-05-20 13:00:00,2025-05-20 21:00:00,2025-05-20 18:00:00,2025-05-21 02:00:00,8.0,6. Afternoon1 CA,evening,canada,94,45.0,1.875,1,56.0,112.0,48.0,80.0,0,0,1,20,5,21,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-21 13:00:00,2025-05-21 21:00:00,2025-05-21 18:00:00,2025-05-22 02:00:00,8.0,6. Afternoon1 CA,evening,canada,95,16.0,0.6666666666666666,2,56.0,112.0,48.0,88.0,0,0,2,21,5,21,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-24 16:00:00,2025-05-24 23:59:00,2025-05-24 21:00:00,2025-05-25 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,96,67.0,2.7916666666666665,1,55.983333333333334,111.98333333333333,31.983333333333334,71.98333333333333,0,0,5,24,5,21,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-05-25 16:00:00,2025-05-25 23:59:00,2025-05-25 21:00:00,2025-05-26 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,97,16.016666666666666,0.6673611111111111,2,55.96666666666666,111.96666666666667,31.96666666666667,71.96666666666667,0,0,6,25,5,21,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-05-27 13:00:00,2025-05-27 21:00:00,2025-05-27 18:00:00,2025-05-28 02:00:00,8.0,6. Afternoon1 CA,evening,canada,98,37.016666666666666,1.542361111111111,1,55.96666666666667,111.96666666666667,31.96666666666667,79.96666666666667,0,0,1,27,5,22,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-28 13:00:00,2025-05-28 21:00:00,2025-05-28 18:00:00,2025-05-29 02:00:00,8.0,6. Afternoon1 CA,evening,canada,99,16.0,0.6666666666666666,2,55.96666666666667,111.96666666666667,31.96666666666667,79.96666666666667,0,0,2,28,5,22,False,13,1.0,0.125,exact
CAN_07,Canada,2025-05-31 16:00:00,2025-05-31 23:59:00,2025-05-31 21:00:00,2025-06-01 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,100,67.0,2.7916666666666665,1,55.949999999999996,111.94999999999999,31.96666666666667,63.95,0,0,5,31,5,22,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-01 16:00:00,2025-06-01 23:59:00,2025-06-01 21:00:00,2025-06-02 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,101,16.016666666666666,0.6673611111111111,2,55.93333333333333,111.93333333333332,31.96666666666667,63.93333333333334,0,0,6,1,6,22,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-02 16:00:00,2025-06-02 23:59:00,2025-06-02 21:00:00,2025-06-03 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,102,16.016666666666666,0.6673611111111111,3,55.916666666666664,111.91666666666666,39.95,71.91666666666667,0,0,0,2,6,23,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-03 16:00:00,2025-06-03 23:59:00,2025-06-03 21:00:00,2025-06-04 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,103,16.016666666666666,0.6673611111111111,4,55.91666666666667,111.89999999999999,39.93333333333334,71.9,0,0,1,3,6,23,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-04 16:00:00,2025-06-04 23:59:00,2025-06-04 21:00:00,2025-06-05 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,104,16.016666666666666,0.6673611111111111,5,55.91666666666667,111.88333333333333,39.916666666666664,71.88333333333334,0,0,2,4,6,23,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-05 16:00:00,2025-06-05 23:59:00,2025-06-05 21:00:00,2025-06-06 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,105,16.016666666666666,0.6673611111111111,6,55.900000000000006,111.86666666666666,47.9,79.86666666666667,0,0,3,5,6,23,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-06 16:00:00,2025-06-06 23:59:00,2025-06-06 21:00:00,2025-06-07 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,106,16.016666666666666,0.6673611111111111,7,55.88333333333333,111.85,55.88333333333333,87.85000000000001,0,0,4,6,6,23,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-09 16:00:00,2025-06-09 23:59:00,2025-06-09 21:00:00,2025-06-10 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,107,64.01666666666667,2.667361111111111,1,55.88333333333333,111.83333333333333,39.916666666666664,79.86666666666667,0,0,0,9,6,24,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-10 16:00:00,2025-06-10 23:59:00,2025-06-10 21:00:00,2025-06-11 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,108,16.016666666666666,0.6673611111111111,2,55.88333333333333,111.81666666666666,39.916666666666664,79.85000000000001,0,0,1,10,6,24,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-11 16:00:00,2025-06-11 23:59:00,2025-06-11 21:00:00,2025-06-12 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,109,16.016666666666666,0.6673611111111111,3,55.88333333333333,111.8,39.916666666666664,79.83333333333333,0,0,2,11,6,24,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-12 16:00:00,2025-06-12 23:59:00,2025-06-12 21:00:00,2025-06-13 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,110,16.016666666666666,0.6673611111111111,4,55.88333333333333,111.8,39.916666666666664,87.81666666666666,0,0,3,12,6,24,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-13 16:00:00,2025-06-13 23:59:00,2025-06-13 21:00:00,2025-06-14 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,111,16.016666666666666,0.6673611111111111,5,55.88333333333333,111.8,39.916666666666664,95.8,0,0,4,13,6,24,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-06-16 08:00:00,2025-06-16 16:00:00,2025-06-16 13:00:00,2025-06-16 21:00:00,8.0,9. Weekend1 CA,day,canada,112,56.016666666666666,2.3340277777777776,1,55.9,111.8,47.916666666666664,87.83333333333333,0,0,0,16,6,25,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-17 08:00:00,2025-06-17 16:00:00,2025-06-17 13:00:00,2025-06-17 21:00:00,8.0,9. Weekend1 CA,day,canada,113,16.0,0.6666666666666666,2,55.916666666666664,111.8,47.93333333333334,87.85,0,0,1,17,6,25,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-18 08:00:00,2025-06-18 16:00:00,2025-06-18 13:00:00,2025-06-18 21:00:00,8.0,9. Weekend1 CA,day,canada,114,16.0,0.6666666666666666,3,55.93333333333334,111.81666666666666,47.95,87.86666666666667,0,0,2,18,6,25,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-19 08:00:00,2025-06-19 16:00:00,2025-06-19 13:00:00,2025-06-19 21:00:00,8.0,9. Weekend1 CA,day,canada,115,16.0,0.6666666666666666,4,55.95,111.83333333333334,47.96666666666667,87.88333333333334,0,0,3,19,6,25,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-20 08:00:00,2025-06-20 16:00:00,2025-06-20 13:00:00,2025-06-20 21:00:00,8.0,9. Weekend1 CA,day,canada,116,16.0,0.6666666666666666,5,55.96666666666667,111.85000000000001,47.983333333333334,87.9,0,0,4,20,6,25,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-23 08:00:00,2025-06-23 16:00:00,2025-06-23 13:00:00,2025-06-23 21:00:00,8.0,9. Weekend1 CA,day,canada,117,64.0,2.6666666666666665,1,55.983333333333334,111.86666666666667,40.0,87.91666666666667,0,0,0,23,6,26,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-24 08:00:00,2025-06-24 16:00:00,2025-06-24 13:00:00,2025-06-24 21:00:00,8.0,9. Weekend1 CA,day,canada,118,16.0,0.6666666666666666,2,56.0,111.88333333333334,40.0,87.93333333333334,0,0,1,24,6,26,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-25 08:00:00,2025-06-25 16:00:00,2025-06-25 13:00:00,2025-06-25 21:00:00,8.0,9. Weekend1 CA,day,canada,119,16.0,0.6666666666666666,3,56.0,111.9,40.0,87.95,0,0,2,25,6,26,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-26 08:00:00,2025-06-26 16:00:00,2025-06-26 13:00:00,2025-06-26 21:00:00,8.0,9. Weekend1 CA,day,canada,120,16.0,0.6666666666666666,4,56.0,111.91666666666667,40.0,87.96666666666667,0,0,3,26,6,26,False,8,1.0,0.125,exact
CAN_07,Canada,2025-06-27 08:00:00,2025-06-27 16:00:00,2025-06-27 13:00:00,2025-06-27 21:00:00,8.0,9. Weekend1 CA,day,canada,121,16.0,0.6666666666666666,5,56.0,111.93333333333334,40.0,87.98333333333333,0,0,4,27,6,26,False,8,1.0,0.125,exact
CAN_07,Canada,2025-07-02 13:00:00,2025-07-02 21:00:00,2025-07-02 18:00:00,2025-07-03 02:00:00,8.0,6. Afternoon1 CA,evening,canada,122,117.0,4.875,1,56.0,111.95,24.0,64.0,0,0,2,2,7,27,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-03 13:00:00,2025-07-03 21:00:00,2025-07-03 18:00:00,2025-07-04 02:00:00,8.0,6. Afternoon1 CA,evening,canada,123,16.0,0.6666666666666666,2,56.0,111.96666666666667,24.0,64.0,0,0,3,3,7,27,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-04 13:00:00,2025-07-04 21:00:00,2025-07-04 18:00:00,2025-07-05 02:00:00,8.0,6. Afternoon1 CA,evening,canada,124,16.0,0.6666666666666666,3,56.0,111.98333333333333,24.0,64.0,0,0,4,4,7,27,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-05 08:00:00,2025-07-05 16:00:00,2025-07-05 13:00:00,2025-07-05 21:00:00,8.0,9. Weekend1 CA,day,canada,125,11.0,0.4583333333333333,4,56.0,112.0,32.0,72.0,0,0,5,5,7,27,True,8,1.0,0.125,exact
CAN_07,Canada,2025-07-06 08:00:00,2025-07-06 16:00:00,2025-07-06 13:00:00,2025-07-06 21:00:00,8.0,9. Weekend1 CA,day,canada,126,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,6,6,7,27,True,8,1.0,0.125,exact
CAN_07,Canada,2025-07-09 13:00:00,2025-07-09 21:00:00,2025-07-09 18:00:00,2025-07-10 02:00:00,8.0,6. Afternoon1 CA,evening,canada,127,69.0,2.875,1,56.0,112.0,40.0,64.0,0,0,2,9,7,28,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-10 13:00:00,2025-07-10 21:00:00,2025-07-10 18:00:00,2025-07-11 02:00:00,8.0,6. Afternoon1 CA,evening,canada,128,16.0,0.6666666666666666,2,56.0,112.0,40.0,64.0,0,0,3,10,7,28,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-11 13:00:00,2025-07-11 21:00:00,2025-07-11 18:00:00,2025-07-12 02:00:00,8.0,6. Afternoon1 CA,evening,canada,129,16.0,0.6666666666666666,3,56.0,112.0,40.0,64.0,0,0,4,11,7,28,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-12 16:00:00,2025-07-12 23:59:00,2025-07-12 21:00:00,2025-07-13 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,130,19.0,0.7916666666666666,4,55.983333333333334,111.98333333333333,39.983333333333334,71.98333333333333,0,0,5,12,7,28,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-07-13 16:00:00,2025-07-13 23:59:00,2025-07-13 21:00:00,2025-07-14 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,131,16.016666666666666,0.6673611111111111,5,55.96666666666667,111.96666666666667,39.96666666666667,79.96666666666667,0,0,6,13,7,28,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-07-14 13:00:00,2025-07-14 21:00:00,2025-07-14 18:00:00,2025-07-15 02:00:00,8.0,6. Afternoon1 CA,evening,canada,132,13.016666666666667,0.5423611111111112,6,55.96666666666667,111.96666666666667,47.96666666666667,87.96666666666667,0,0,0,14,7,29,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-15 13:00:00,2025-07-15 21:00:00,2025-07-15 18:00:00,2025-07-16 02:00:00,8.0,6. Afternoon1 CA,evening,canada,133,16.0,0.6666666666666666,7,55.96666666666667,111.96666666666667,55.96666666666667,95.96666666666667,0,0,1,15,7,29,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-16 13:00:00,2025-07-16 21:00:00,2025-07-16 18:00:00,2025-07-17 02:00:00,8.0,6. Afternoon1 CA,evening,canada,134,16.0,0.6666666666666666,8,55.96666666666667,111.96666666666667,55.96666666666667,95.96666666666667,0,0,2,16,7,29,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-19 16:00:00,2025-07-19 23:59:00,2025-07-19 21:00:00,2025-07-20 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,135,67.0,2.7916666666666665,1,55.95,111.95,39.96666666666667,79.95,0,0,5,19,7,29,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-07-20 16:00:00,2025-07-20 23:59:00,2025-07-20 21:00:00,2025-07-21 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,136,16.016666666666666,0.6673611111111111,2,55.93333333333334,111.93333333333334,39.96666666666667,79.93333333333334,0,0,6,20,7,29,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-07-21 13:00:00,2025-07-21 21:00:00,2025-07-21 18:00:00,2025-07-22 02:00:00,8.0,6. Afternoon1 CA,evening,canada,137,13.016666666666667,0.5423611111111112,3,55.95,111.93333333333334,39.96666666666667,87.93333333333334,0,0,0,21,7,30,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-22 13:00:00,2025-07-22 21:00:00,2025-07-22 18:00:00,2025-07-23 02:00:00,8.0,6. Afternoon1 CA,evening,canada,138,16.0,0.6666666666666666,4,55.96666666666667,111.93333333333334,39.96666666666667,95.93333333333334,0,0,1,22,7,30,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-23 13:00:00,2025-07-23 21:00:00,2025-07-23 18:00:00,2025-07-24 02:00:00,8.0,6. Afternoon1 CA,evening,canada,139,16.0,0.6666666666666666,5,55.96666666666667,111.93333333333334,39.96666666666667,95.93333333333334,0,0,2,23,7,30,False,13,1.0,0.125,exact
CAN_07,Canada,2025-07-26 16:00:00,2025-07-26 23:59:00,2025-07-26 21:00:00,2025-07-27 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,140,67.0,2.7916666666666665,1,55.949999999999996,111.91666666666666,39.96666666666667,79.93333333333334,0,0,5,26,7,30,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-07-27 16:00:00,2025-07-27 23:59:00,2025-07-27 21:00:00,2025-07-28 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,141,16.016666666666666,0.6673611111111111,2,55.93333333333333,111.89999999999999,39.96666666666667,79.93333333333334,0,0,6,27,7,30,True,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-07-28 16:00:00,2025-07-28 23:59:00,2025-07-28 21:00:00,2025-07-29 04:59:00,7.983333333333333,7. Afternoon2 CA,evening,canada,142,16.016666666666666,0.6673611111111111,3,55.93333333333333,111.88333333333333,39.95,79.91666666666667,0,0,0,28,7,31,False,16,1.0,0.12526096033402923,exact
