employee_id,location,start_utc,end_utc,duration_hours,position,shift_type,work_category,rest_hours,consecutive_days,hours_worked_last_7d,hours_worked_last_14d,shifts_last_7d,night_shifts_last_14d,day_of_week,day_of_month,month,is_weekend,start_hour_local,estimated_ticket_load,workload_intensity,match_quality
CAN_07,Canada,2025-11-13 21:00:00,2025-11-14 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.88333333333333,111.81666666666666,7,0,3,13,11,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-11-14 21:00:00,2025-11-15 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3,55.88333333333333,111.81666666666666,7,0,4,14,11,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-11-17 13:00:00,2025-11-17 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,56.016666666666666,1,55.900000000000006,111.81666666666666,7,0,0,17,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-18 13:00:00,2025-11-18 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.91666666666667,111.81666666666666,7,0,1,18,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-19 13:00:00,2025-11-19 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,55.93333333333334,111.81666666666666,7,0,2,19,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-20 13:00:00,2025-11-20 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,55.95,111.83333333333333,7,0,3,20,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-21 13:00:00,2025-11-21 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5,55.96666666666667,111.85,7,0,4,21,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-24 13:00:00,2025-11-24 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,64.0,1,55.983333333333334,111.86666666666666,7,0,0,24,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-25 13:00:00,2025-11-25 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,56.0,111.88333333333333,7,0,1,25,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-26 13:00:00,2025-11-26 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,56.0,111.9,7,0,2,26,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-27 13:00:00,2025-11-27 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,56.0,111.91666666666667,7,0,3,27,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-11-28 13:00:00,2025-11-28 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5,56.0,111.93333333333334,7,0,4,28,11,False,8,1.0,0.125,exact
CAN_07,Canada,2025-12-01 21:00:00,2025-12-02 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,72.0,1,55.983333333333334,111.93333333333334,7,0,0,1,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-02 21:00:00,2025-12-03 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.96666666666666,111.93333333333334,7,0,1,2,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-03 21:00:00,2025-12-04 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3,55.949999999999996,111.93333333333334,7,0,2,3,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-04 21:00:00,2025-12-05 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4,55.93333333333333,111.93333333333334,7,0,3,4,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-05 21:00:00,2025-12-06 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,5,55.916666666666664,111.91666666666667,7,0,4,5,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-08 21:00:00,2025-12-09 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,64.01666666666667,1,55.9,111.9,7,0,0,8,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-09 21:00:00,2025-12-10 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.88333333333333,111.88333333333334,7,0,1,9,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-10 21:00:00,2025-12-11 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3,55.88333333333333,111.86666666666667,7,0,2,10,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-11 21:00:00,2025-12-12 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4,55.88333333333333,111.85000000000001,7,0,3,11,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-12 21:00:00,2025-12-13 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,5,55.88333333333333,111.83333333333334,7,0,4,12,12,False,16,1.0,0.12526096033402923,exact
CAN_07,Canada,2025-12-15 13:00:00,2025-12-15 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,56.016666666666666,1,55.900000000000006,111.83333333333334,7,0,0,15,12,False,8,1.0,0.125,exact
CAN_07,Canada,2025-12-16 13:00:00,2025-12-16 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.91666666666667,111.83333333333334,7,0,1,16,12,False,8,1.0,0.125,exact
CAN_07,Canada,2025-12-17 13:00:00,2025-12-17 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,55.93333333333334,111.83333333333334,7,0,2,17,12,False,8,1.0,0.125,exact
CAN_07,Canada,2025-12-20 13:00:00,2025-12-20 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,64.0,1,55.95,111.83333333333334,7,0,5,20,12,True,8,1.0,0.125,exact
CAN_07,Canada,2025-12-21 13:00:00,2025-12-21 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.96666666666667,111.85,7,0,6,21,12,True,8,1.0,0.125,exact
CAN_08,Canada,2025-01-02 15:00:00,2025-01-02 23:00:00,8.0,5. Morning3 CA MDR,day,canada,48.0,1,8.0,8.0,1,0,3,2,1,False,10,1.0,0.125,exact
CAN_08,Canada,2025-01-03 15:00:00,2025-01-03 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2,16.0,16.0,2,0,4,3,1,False,10,1.0,0.125,exact
CAN_08,Canada,2025-01-05 21:00:00,2025-01-06 05:00:00,8.0,7. Afternoon2 CA MDR,evening,canada,46.0,1,24.0,24.0,3,0,6,5,1,True,16,1.0,0.125,exact
CAN_08,Canada,2025-01-07 21:00:00,2025-01-08 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,40.0,1,31.983333333333334,31.983333333333334,4,0,1,7,1,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-01-08 21:00:00,2025-01-09 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,39.96666666666667,39.96666666666667,5,0,2,8,1,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-01-09 21:00:00,2025-01-10 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3,47.95,47.95,6,0,3,9,1,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-01-10 21:00:00,2025-01-11 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4,55.93333333333334,55.93333333333334,7,0,4,10,1,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-01-13 13:00:00,2025-01-13 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,56.016666666666666,1,55.93333333333334,63.93333333333334,7,0,0,13,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-14 13:00:00,2025-01-14 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.93333333333334,71.93333333333334,7,0,1,14,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-15 13:00:00,2025-01-15 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,55.93333333333334,79.93333333333334,7,0,2,15,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-16 13:00:00,2025-01-16 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,55.95,87.93333333333334,7,0,3,16,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-17 13:00:00,2025-01-17 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5,55.96666666666667,95.93333333333334,7,0,4,17,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-20 13:00:00,2025-01-20 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,64.0,1,55.983333333333334,103.93333333333334,7,0,0,20,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-21 13:00:00,2025-01-21 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,56.0,111.93333333333334,7,0,1,21,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-22 13:00:00,2025-01-22 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,56.0,111.93333333333334,7,0,2,22,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-23 13:00:00,2025-01-23 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,56.0,111.93333333333334,7,0,3,23,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-24 13:00:00,2025-01-24 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5,56.0,111.93333333333334,7,0,4,24,1,False,8,1.0,0.125,exact
CAN_08,Canada,2025-01-27 12:00:00,2025-01-27 20:00:00,8.0,3. Morning1 CA MDR,day,canada,63.0,1,56.0,111.95,7,0,0,27,1,False,7,1.0,0.125,exact
CAN_08,Canada,2025-01-28 12:00:00,2025-01-28 20:00:00,8.0,3. Morning1 CA MDR,day,canada,16.0,2,56.0,111.96666666666667,7,0,1,28,1,False,7,1.0,0.125,exact
CAN_08,Canada,2025-01-29 12:00:00,2025-01-29 20:00:00,8.0,3. Morning1 CA MDR,day,canada,16.0,3,56.0,111.98333333333333,7,0,2,29,1,False,7,1.0,0.125,exact
CAN_08,Canada,2025-02-01 13:00:00,2025-02-01 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,65.0,1,56.0,112.0,7,0,5,1,2,True,8,1.0,0.125,exact
CAN_08,Canada,2025-02-02 13:00:00,2025-02-02 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,56.0,112.0,7,0,6,2,2,True,8,1.0,0.125,exact
CAN_08,Canada,2025-02-03 12:00:00,2025-02-03 20:00:00,8.0,3. Morning1 CA MDR,day,canada,15.0,3,56.0,112.0,7,0,0,3,2,False,7,1.0,0.125,exact
CAN_08,Canada,2025-02-04 12:00:00,2025-02-04 20:00:00,8.0,3. Morning1 CA MDR,day,canada,16.0,4,56.0,112.0,7,0,1,4,2,False,7,1.0,0.125,exact
CAN_08,Canada,2025-02-05 12:00:00,2025-02-05 20:00:00,8.0,3. Morning1 CA MDR,day,canada,16.0,5,56.0,112.0,7,0,2,5,2,False,7,1.0,0.125,exact
CAN_08,Canada,2025-02-08 13:00:00,2025-02-08 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,65.0,1,56.0,112.0,7,0,5,8,2,True,8,1.0,0.125,exact
CAN_08,Canada,2025-02-09 13:00:00,2025-02-09 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,56.0,112.0,7,0,6,9,2,True,8,1.0,0.125,exact
CAN_08,Canada,2025-02-10 21:00:00,2025-02-11 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,24.0,1,55.98333333333333,111.98333333333333,7,0,0,10,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-11 21:00:00,2025-02-12 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.96666666666667,111.96666666666667,7,0,1,11,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-12 21:00:00,2025-02-13 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3,55.95,111.95,7,0,2,12,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-13 21:00:00,2025-02-14 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4,55.93333333333334,111.93333333333334,7,0,3,13,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-14 21:00:00,2025-02-15 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,5,55.91666666666667,111.91666666666666,7,0,4,14,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-18 21:00:00,2025-02-19 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,88.01666666666667,1,55.900000000000006,111.89999999999999,7,0,1,18,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-19 21:00:00,2025-02-20 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.88333333333333,111.88333333333333,7,0,2,19,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-20 21:00:00,2025-02-21 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3,55.88333333333333,111.86666666666666,7,0,3,20,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-21 21:00:00,2025-02-22 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4,55.88333333333333,111.85,7,0,4,21,2,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-02-24 15:00:00,2025-02-24 23:00:00,8.0,5. Morning3 CA MDR,day,canada,58.016666666666666,1,55.900000000000006,111.85,7,0,0,24,2,False,10,1.0,0.125,exact
CAN_08,Canada,2025-02-25 15:00:00,2025-02-25 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2,55.91666666666667,111.85,7,0,1,25,2,False,10,1.0,0.125,exact
CAN_08,Canada,2025-02-26 15:00:00,2025-02-26 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3,55.93333333333334,111.85,7,0,2,26,2,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-01 21:00:00,2025-03-02 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,70.0,1,55.93333333333333,111.83333333333333,7,0,5,1,3,True,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-03-02 21:00:00,2025-03-03 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.93333333333333,111.81666666666666,7,0,6,2,3,True,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-03-03 15:00:00,2025-03-03 23:00:00,8.0,5. Morning3 CA MDR,day,canada,10.016666666666667,3,55.95,111.83333333333333,7,0,0,3,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-04 15:00:00,2025-03-04 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4,55.96666666666667,111.85,7,0,1,4,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-05 15:00:00,2025-03-05 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5,55.96666666666667,111.86666666666666,7,0,2,5,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-08 21:00:00,2025-03-09 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,70.0,1,55.95,111.86666666666666,7,0,5,8,3,True,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-03-09 21:00:00,2025-03-10 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.93333333333334,111.86666666666667,7,0,6,9,3,True,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-03-10 17:00:00,2025-03-11 01:00:00,8.0,Custom/Unmatched,evening,unmatched,12.016666666666667,3,55.95,111.88333333333334,7,0,0,10,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-11 17:00:00,2025-03-12 01:00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,4,55.96666666666667,111.9,7,0,1,11,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-12 17:00:00,2025-03-13 01:00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,5,55.96666666666667,111.91666666666667,7,0,2,12,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-13 17:00:00,2025-03-14 01:00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,6,55.96666666666667,111.93333333333334,7,0,3,13,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-14 17:00:00,2025-03-15 01:00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,7,55.96666666666667,111.93333333333334,7,0,4,14,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-17 17:00:00,2025-03-18 01:00:00,8.0,Custom/Unmatched,evening,unmatched,64.0,1,55.983333333333334,111.93333333333334,7,0,0,17,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-18 17:00:00,2025-03-19 01:00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,2,56.0,111.93333333333334,7,0,1,18,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-19 17:00:00,2025-03-20 01:00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,3,56.0,111.95,7,0,2,19,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-20 17:00:00,2025-03-21 01:00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,4,56.0,111.96666666666667,7,0,3,20,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-21 17:00:00,2025-03-22 01:00:00,8.0,Custom/Unmatched,evening,unmatched,16.0,5,56.0,111.96666666666667,7,0,4,21,3,False,12,1.0,0.125,inferred
CAN_08,Canada,2025-03-24 15:00:00,2025-03-24 23:00:00,8.0,5. Morning3 CA MDR,day,canada,62.0,1,56.0,111.96666666666667,7,0,0,24,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-25 15:00:00,2025-03-25 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2,56.0,111.96666666666667,7,0,1,25,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-26 15:00:00,2025-03-26 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3,56.0,111.98333333333333,7,0,2,26,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-27 15:00:00,2025-03-27 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4,56.0,112.0,7,0,3,27,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-28 15:00:00,2025-03-28 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5,56.0,112.0,7,0,4,28,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-03-31 15:00:00,2025-03-31 23:00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1,56.0,112.0,7,0,0,31,3,False,10,1.0,0.125,exact
CAN_08,Canada,2025-04-01 15:00:00,2025-04-01 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2,56.0,112.0,7,0,1,1,4,False,10,1.0,0.125,exact
CAN_08,Canada,2025-04-02 15:00:00,2025-04-02 23:00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3,56.0,112.0,7,0,2,2,4,False,10,1.0,0.125,exact
CAN_08,Canada,2025-04-05 21:00:00,2025-04-06 05:00:00,8.0,7. Afternoon2 CA MDR,evening,canada,70.0,1,56.0,112.0,7,0,5,5,4,True,16,1.0,0.125,exact
CAN_08,Canada,2025-04-06 21:00:00,2025-04-07 05:00:00,8.0,7. Afternoon2 CA MDR,evening,canada,16.0,2,56.0,112.0,7,0,6,6,4,True,16,1.0,0.125,exact
CAN_08,Canada,2025-04-07 21:00:00,2025-04-08 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.0,3,55.983333333333334,111.98333333333333,7,0,0,7,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-08 21:00:00,2025-04-09 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,4,55.96666666666667,111.96666666666667,7,0,1,8,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-09 21:00:00,2025-04-10 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,5,55.95,111.95,7,0,2,9,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-12 13:00:00,2025-04-12 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,56.016666666666666,1,55.95,111.95,7,0,5,12,4,True,8,1.0,0.125,exact
CAN_08,Canada,2025-04-13 13:00:00,2025-04-13 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.95,111.95,7,0,6,13,4,True,8,1.0,0.125,exact
CAN_08,Canada,2025-04-14 21:00:00,2025-04-15 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,24.0,1,55.93333333333334,111.93333333333334,7,0,0,14,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-15 21:00:00,2025-04-16 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.916666666666664,111.91666666666667,7,0,1,15,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-16 21:00:00,2025-04-17 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3,55.916666666666664,111.9,7,0,2,16,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-19 13:00:00,2025-04-19 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,56.016666666666666,1,55.93333333333333,111.9,7,0,5,19,4,True,8,1.0,0.125,exact
CAN_08,Canada,2025-04-20 13:00:00,2025-04-20 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.949999999999996,111.9,7,0,6,20,4,True,8,1.0,0.125,exact
CAN_08,Canada,2025-04-21 21:00:00,2025-04-22 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,24.0,1,55.93333333333333,111.88333333333334,7,0,0,21,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-22 21:00:00,2025-04-23 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,2,55.916666666666664,111.86666666666667,7,0,1,22,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-23 21:00:00,2025-04-24 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,16.016666666666666,3,55.91666666666667,111.85,7,0,2,23,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-25 21:00:00,2025-04-26 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,40.016666666666666,1,55.91666666666667,111.83333333333333,7,0,4,25,4,False,16,1.0,0.12526096033402923,exact
CAN_08,Canada,2025-04-27 13:00:00,2025-04-27 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,32.016666666666666,1,55.93333333333334,111.85,7,0,6,27,4,True,8,1.0,0.125,exact
CAN_08,Canada,2025-04-28 13:00:00,2025-04-28 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.93333333333334,111.86666666666666,7,0,0,28,4,False,8,1.0,0.125,exact
CAN_08,Canada,2025-04-29 13:00:00,2025-04-29 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,55.93333333333334,111.88333333333333,7,0,1,29,4,False,8,1.0,0.125,exact
CAN_08,Canada,2025-04-30 13:00:00,2025-04-30 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,55.95,111.88333333333333,7,0,2,30,4,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-01 13:00:00,2025-05-01 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5,55.96666666666667,111.88333333333333,7,0,3,1,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-02 13:00:00,2025-05-02 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,6,55.983333333333334,111.89999999999999,7,0,4,2,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-06 13:00:00,2025-05-06 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,88.0,1,56.0,111.91666666666666,7,0,1,6,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-07 13:00:00,2025-05-07 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,56.0,111.93333333333332,7,0,2,7,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-08 13:00:00,2025-05-08 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,56.0,111.93333333333332,7,0,3,8,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-09 13:00:00,2025-05-09 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,56.0,111.93333333333332,7,0,4,9,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-12 13:00:00,2025-05-12 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,64.0,1,56.0,111.94999999999999,7,0,0,12,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-13 13:00:00,2025-05-13 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,56.0,111.96666666666667,7,0,1,13,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-14 13:00:00,2025-05-14 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,56.0,111.98333333333333,7,0,2,14,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-15 13:00:00,2025-05-15 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,56.0,112.0,7,0,3,15,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-16 13:00:00,2025-05-16 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5,56.0,112.0,7,0,4,16,5,False,8,1.0,0.125,exact
CAN_08,Canada,2025-05-21 18:00:00,2025-05-22 02:00:00,8.0,6. Afternoon1 CA MDR,evening,canada,117.0,1,56.0,112.0,7,0,2,21,5,False,13,1.0,0.125,exact
CAN_08,Canada,2025-05-22 18:00:00,2025-05-23 02:00:00,8.0,6. Afternoon1 CA MDR,evening,canada,16.0,2,56.0,112.0,7,0,3,22,5,False,13,1.0,0.125,exact
CAN_08,Canada,2025-05-23 18:00:00,2025-05-24 02:00:00,8.0,6. Afternoon1 CA MDR,evening,canada,16.0,3,56.0,112.0,7,0,4,23,5,False,13,1.0,0.125,exact
CAN_08,Canada,2025-05-24 13:00:00,2025-05-24 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,11.0,4,56.0,112.0,7,0,5,24,5,True,8,1.0,0.125,exact
CAN_08,Canada,2025-05-25 13:00:00,2025-05-25 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5,56.0,112.0,7,0,6,25,5,True,8,1.0,0.125,exact
CAN_08,Canada,2025-05-28 18:00:00,2025-05-29 02:00:00,8.0,6. Afternoon1 CA MDR,evening,canada,69.0,1,56.0,112.0,7,0,2,28,5,False,13,1.0,0.125,exact
CAN_08,Canada,2025-05-29 18:00:00,2025-05-30 02:00:00,8.0,6. Afternoon1 CA MDR,evening,canada,16.0,2,56.0,112.0,7,0,3,29,5,False,13,1.0,0.125,exact
